track_id,artist_name,title,year,tempo,loudness,key,mode,time_signature,duration
TRAGGVS128F4250CE8,Astarte,Oblivious Darkness,2002,129.088,-4.694,4,0,3,515.36934
TRAGGVT128F428F842,Sergio Franchi,Silent Night,1987,69.768,-16.407,8,1,4,170.94485
TRAGGXK12903CDA84B,Mongo Santamaria,Lady Marmalade,1975,118.295,-8.674,2,0,1,194.76853
TRAGHBP128E0793AF7,The Police,Wrapped Around Your Finger,1983,85.207,-14.361,9,0,5,313.70404
TRAGHDO12903CD9736,Edith Lefel,L'a fête komine,1992,135.099,-11.613,11,0,4,246.30812
TRAGHJX128F426F76F,Bob Dylan,New Pony,1978,80.7,-5.563,9,1,4,278.96118
TRAGHSE128F14743B2,Line Renaud,Gwendolina,1994,137.567,-12.158,7,1,4,146.15465
TRAGHTH128F92F676E,Rhian Sheehan,Degrees of Freedom,2002,216.023,-10.215,8,0,4,314.48771
TRAGIKK128F42424EF,Mest,Tonight Will Last Forever (Album Version),2005,176.16,-8.247,7,1,4,255.50322
TRAGJFW12903C9D027,Five Blind Boys of Alabama,I've Got a Home,2008,93.417,-7.495,10,1,4,131.81342
TRAGJGZ128F421EE19,Blind Willie McTell,Writing Paper Blues,1927,131.624,-11.383,3,1,3,191.73832
TRAGJPA128F92F9665,U2,FEZ-Being Born,2009,187.844,-7.896,7,1,4,316.96934
TRAGJQL128E078E840,Shania Twain,Raining On Our Love,1995,82.789,-11.958,6,1,5,278.54322
TRAGJQZ128F9302ADA,Akon,Over The Edge,2008,126.983,-6.102,5,0,4,266.89261
TRAGJYM128F934B753,Since The Flood,All For Nothing,2007,189.987,-2.191,2,1,4,117.08036
TRAGKAC128F4225537,La Mancha De Rolando,Melodia Simple,2003,100.046,-4.296,4,1,4,243.98322
TRAGKLF128F9315B67,Carl Smith,Hey Joe,1993,120.546,-11.852,2,1,4,141.47873
TRAGKLK12903CC4264,Storyville,Enough,1998,109.085,-6.18,0,1,4,263.41832
TRAGKMU128F429757E,The High Strung,The Luck You Got,2005,139.72,-3.765,7,1,4,187.27138
TRAGKQO128F92F0E10,James Carter,Strange Fruit,2003,81.492,-6.115,5,0,4,258.42893
TRAGKTN128F933C68B,Pursuit Of Happiness,Down On Him,1988,131.966,-10.133,7,1,4,151.01342
TRAGKUI128F92F4698,Mithotyn,Guided By History,1999,110.897,-7.078,0,1,7,391.02649
TRAGKVI128F1459B5E,Francis Lai,Search For Jenny,1970,85.131,-16.45,9,0,4,184.45016
TRAGKXX128F424F3B5,UK Subs,Crash Course,1979,123.26,-11.031,10,1,4,140.30322
TRAGLAE12903CFFEED,Embrace the End,Ley Lines,2008,119.827,-3.6,5,1,4,364.14649
TRAGLFE128F428566B,Patrick Bruel,Au Bout De La Marelle,1999,105.994,-8.086,7,1,4,257.2273
TRAGLMS128F425FE0A,DeGarmo & Key,Destined To Win,1988,120.548,-6.917,4,1,4,203.62404
TRAGLSU128F145FFB2,K-OS,Heaven Only Knows,2002,90.507,-9.642,5,0,4,235.04934
TRAGLUU12903D024F2,Dave Hollister,I'm Wrong,2006,113.09,-4.942,1,1,4,301.87057
TRAGLXF128E078703E,Handsome Boy Modeling School,I've Been Thinking featuring Cat Power (Album Version),2004,160.02,-9.423,8,1,4,324.07465
TRAGLXV128F42601B8,Michael Gettel,The Journey North,1999,94.849,-10.879,2,1,4,338.75546
TRAGLZM128F931C995,The B-52's,Tell It Like It T-I-IS (Album Version),1992,136.767,-7.465,11,1,4,313.20771
TRAGMXK128F9305A50,Bersuit Vergarabat,De Onda,1998,121.764,-7.301,0,1,3,181.18485
TRAGNBQ128F149CB93,Fall Out Boy,The Carpal Tunnel Of Love,2007,140.878,-3.237,2,0,4,203.91138
TRAGNGY12903C9CD76,Tantric,Coming Undone,2009,140.111,-2.741,9,0,4,176.43057
TRAGNQK12903CCB987,David Tao,Summer Love Triangle,2009,136.749,-4.602,2,1,4,260.33587
TRAGNUI128F1471068,Whitesnake,Don't Mess With Me (2006 Digital Remaster),1978,114.902,-4.556,2,1,1,204.14649
TRAGNYU128F42246AC,Dee Clark,Just Keep It Up,1990,95.948,-16.865,10,1,4,132.07465
TRAGOMV128F4274745,Kassav',An Mouvman,2009,147.781,-8.158,2,1,4,268.90404
TRAGONI128F4292FAE,BeauSoleil,'Ti Monde (LP Version),1991,119.663,-13.758,5,1,4,268.30322
TRAGOVG128F42A963D,Korn,Make Me Bad,1999,110.071,-6.378,2,1,4,231.73179
TRAGPAF128EF34542A,From Autumn To Ashes,Sensory Deprivation Adventure,2007,93.061,-5.911,2,0,4,175.80363
TRAGPEA128F422B47E,Casiotone For The Painfully Alone,Dying Batteries,2001,78.16,-20.499,0,1,1,51.01669
TRAGPMS128F4248295,Patton Oswalt,A Brief History of Shitty Comedy,2004,75.669,-13.322,8,0,3,121.96526
TRAGQCY128F147B630,45 Grave,Surf Bat (Album Version),1983,173.581,-10.285,9,1,4,118.38649
TRAGQKG128F9332F7A,Brian Tyler,I Dream Of Chi Chi,2009,104.988,-19.963,0,1,3,52.87138
TRAGQLG128F9351109,Brian Eno And David Byrne,The Jezebel Spirit,1981,118.203,-8.209,1,1,4,296.33261
TRAGQQK128F42561AB,Edu Lobo,Canto Triste,1967,84.853,-18.581,2,0,1,309.52444
TRAGQVO128F145C0AF,Gang Starr,Say Your Prayers,1991,166.092,-18.7,0,1,4,84.63628
TRAGRBP128F422B80A,Stephan Micus,Part 1 (19 Flowerpots_ 2 Hammered Dulcimers_ Bavarian Zither_ Shakuhachi),1988,142.158,-22.517,0,1,4,519.8624
TRAGRIH128F426FE32,Gabriel Yared,Devon,2003,111.577,-19.64,9,1,3,229.98159
TRAGRRP12903CD2911,Wolfmother,White Feather,2009,110.441,-6.183,4,1,4,316.21179
TRAGSGF128E0780CA7,Coldplay,One I Love,2002,134.027,-7.446,2,1,4,274.41587
TRAGSIT128F426F746,ZO2,Isolate,2007,150.715,-4.098,7,1,4,276.4273
TRAGSJQ128F149EF8D,Every Time I Die,California_ Gracefully,2001,93.458,-4.029,9,1,1,171.59791
TRAGSKH12903CCCAA9,Andrew W.K.,Don't Call Me Andy,2006,120.153,-3.378,2,1,4,165.51138
TRAGSOA128E078F934,Burning Spear,It's A Long Way Around,1977,122.376,-19.633,0,1,4,185.5473
TRAGSQU128F145693D,Methods Of Mayhem / Scott Kirkland,Narcotic,1999,116.04,-3.246,1,1,4,199.31383
TRAGSWL12903CF67CB,Lisa Lynne,Still I Will,2001,106.009,-9.559,9,0,4,261.95546
TRAGSZA128F146A11A,Bryan Ferry,Don't Worry Baby (1999 Digital Remaster),1973,116.36,-8.662,4,1,4,253.12608
TRAGTDM12903CE2E9D,Maysa,Ouça,2008,103.172,-10.919,9,1,4,180.87138
TRAGTFI12903CA06E7,BLEED THE SKY,Kettle Black,2008,116.064,-5.992,1,0,4,202.91873
TRAGTPQ128F42920A5,Dolores Keane,Storm In My Heart,1993,149.619,-12.577,5,1,3,272.5873
TRAGTXE128F4229231,Hurricane,I'm On To You,1988,110.177,-4.618,8,1,4,236.042
TRAGUCZ128F426E5F6,Charlie McCoy,Night Life,1991,90.81,-13.027,7,1,3,282.53995
TRAGUJK128F42A75C3,Mötley Crüe,Wild Side,1987,115.254,-5.938,7,1,5,248.55465
TRAGUMU128F92F6963,Cockney Rejects,Big Time Charlie,2007,84.59,-3.132,2,1,4,182.25587
TRAGVAO128F4289B5D,Mobb Deep,Up North Trip,1995,87.747,-5.16,6,0,4,298.00444
TRAGVCD128F42A4C01,Mr. Lif,For You,2006,107.32,-7.144,10,0,3,327.6273
TRAGVJG128F93386C6,Cherrelle,Into My Eyes,1999,145.607,-6.222,8,0,4,290.82077
TRAGVJI128F9331513,Jim Chappell,Almost Us,1997,86.39,-23.69,7,1,4,217.49506
TRAGVOF128F4292ED0,The Paul Butterfield Blues Band,Pretty Woman (LP Version),1971,77.207,-13.705,3,1,1,228.75383
TRAGVRD12903D09FED,Arsonists Get All The Girls,Violence in Fluid Triceratops,2009,129.824,-3.424,1,1,3,240.92689
TRAGVRL128F4264526,Teena Marie,How Can You Resist It,1990,81.947,-11.037,9,1,4,328.56771
TRAGVTG128F92FE9E2,Jerry Butler,He Will Break Your Heart,1960,87.758,-18.341,11,1,1,167.18322
TRAGWJK12903CE640F,RUN-DMC,Faces,1990,73.507,-13.306,10,0,5,267.59791
TRAGWKV128F92C316A,Avril Lavigne,How Does It Feel,2004,118.055,-4.772,0,1,4,224.93995
TRAGWMO12903CFD994,Evergreen Terrace,Look Up At The Stars And You're Gone,2001,112.421,-4.732,7,1,1,159.4771
TRAGWOU12903CE3BF1,James Ingram,A Baby's Born,1993,76.385,-11.937,2,0,3,376.68526
TRAGWPR128F426BDC3,Danilo Perez / Claus Ogerman,The Saga Of Rita Joe,2008,100.394,-14.117,4,1,4,459.31057
TRAGWTT128F148CF2C,Sister Hazel,Cerilene,1997,119.461,-8.416,10,1,4,332.93016
TRAGXAI128F4279B2B,Juan Carlos Baglietto,Tiempos Dificiles,1982,97.342,-14.511,10,1,3,232.61995
TRAGXBL128F149EBA2,Crabby Appleton,Go Back,1970,89.091,-4.594,1,1,1,186.69669
TRAGXKH128F428BD2F,Billy Bragg,Goodbye (Solo Version),2008,81.256,-17.81,0,1,4,180.1922
TRAGXUZ128F9311745,Johnny Cash,You Tell Me,1959,196.303,-13.136,1,1,4,80.03873
TRAGYBS128F4227AD5,Lil Boosie,I Remember (amended album version),2006,171.85,-3.165,10,1,4,243.35628
TRAGYLX128F427C5EC,Wilshire,When,2003,126.179,-4.601,10,1,4,181.49832
TRAGZCW128EF34B85B,Krystof,Ostravaczech,2006,130.042,-10.084,0,1,4,285.67465
TRAGZHM12903CAEF3A,Mägo de Oz,Qué Desilusión,2010,121.955,-4.638,7,1,4,295.31383
TRAGZKI128F4249FBE,Moraes Moreira,Banho De Amor,1991,132.558,-7.437,0,1,4,280.65914
TRAGZQD128F428E68B,Plasmatics,Dream Lover,1980,125.363,-11.685,0,1,4,344.24118
TRAGZRF128E0781872,Inspiral Carpets,Party In The Sky,1994,187.66,-11.319,7,1,4,232.12363
TRAFAAS12903CF0BE2,Moonspell,Tired,1999,122.0,-6.994,2,1,4,323.7873
TRAFABO128F933DE53,Finntroll,Grottans Barn,2004,150.012,-6.51,7,1,4,276.45342
TRAFAEO128F92E9A19,RUN-DMC,King Of Rock,1985,98.0,-5.19,2,0,4,446.32771
TRAFAIB128F426E636,Placebo,Where Is My Mind (XFM Live Version),2003,84.956,-6.465,5,1,4,223.92118
TRAFAID128F4243DAF,Heaven 17,Resurrection Man,1996,152.02,-10.481,6,0,4,242.28526
TRAFAJC128E078888B,Queens Of The Stone Age,This Lullaby,2005,159.212,-19.368,4,0,3,82.85995
TRAFAQY12903CA70F7,The Suicide Machines,Your Silence,2003,145.18,-2.323,10,1,4,170.84036
TRAFBDA128F14592A9,Ghorwane,Matarlatanta,1993,78.666,-12.354,0,1,7,343.40526
TRAFBGP128F1451DFF,Francis Dunnery,The Ava Song,2001,101.663,-7.884,7,1,4,257.20118
TRAFBVU128F426B3F6,Dimmu Borgir,The Fundamental Alienation,2007,112.277,-4.061,10,1,4,317.36118
TRAFBXW128E0787291,Off Broadway,Bully Bully (LP Version),1979,120.521,-10.815,9,0,4,244.87138
TRAFCPP128F426EC01,Memphis Minnie,Pig Meat On The Line,1997,136.821,-20.174,0,1,4,156.42077
TRAFCVI128C7196BE6,Steel Pulse,We Can Do It,1991,158.57,-13.486,10,1,4,237.45261
TRAFCZM128F931AD24,Caspa,Back to '93,2009,93.33,-8.559,1,1,1,371.64363
TRAFDBU128F93095F8,Pacha Massive,Take The Wheel,2009,102.009,-8.328,11,0,4,211.17342
TRAFDFA128F932C065,Kardinal Offishall / Keri Hilson,Numba 1 (Tide Is High),2008,130.136,-3.963,11,0,4,224.28689
TRAFDQJ12903CA09B9,Oesch's die Dritten,Der weisse Mond von Maratonga,2007,93.265,-7.094,0,1,4,209.97179
TRAFDRG128F42797B6,Alice In Chains,Sickman,1992,150.077,-5.626,10,0,4,329.37751
TRAFDXV12903D085CF,Vanessa Daou,Smoke,1994,123.094,-14.904,6,0,4,167.6273
TRAFEEO12903CFEC87,Dark Fortress,The Silver Gate,2008,116.49,-2.93,9,1,4,409.96526
TRAFELG128F427C373,Wilshire,Special,2003,130.12,-3.663,4,0,4,184.37179
TRAFEOY128F4259E97,Legacy Five,Out Of My Darkness,2009,90.033,-8.885,1,1,4,189.07383
TRAFEZF128F426C497,Nickelback,Follow You Home (Album Version),2005,140.027,-3.693,5,1,4,260.33587
TRAFFCC128F9348D0D,Angélica María,Una Sopita De Tu Propio Chocolate,1997,114.045,-11.101,0,1,5,171.2322
TRAFFDW12903CE53B6,Chris Standring,Say What!?!,2003,140.044,-9.041,0,1,4,269.322
TRAFFEE12903CC04B4,Mons Leidvin Takle,Blott En Dag,2001,60.509,-16.067,7,1,5,180.37506
TRAFFEQ12903CF4356,The Ocean,Catharsis Of A Heretic,2010,139.972,-8.966,5,0,4,128.83546
TRAFFPR128F421A35F,Anti-Flag,Spaz's House Destruction Party,2001,131.121,-6.547,1,1,4,184.05832
TRAFFRG128F421BD23,Josh Groban,Mai [Live],2008,125.958,-7.341,9,1,4,282.85342
TRAFGMJ128F930F532,4Him,Wings,1994,171.329,-9.295,1,1,3,241.97179
TRAFHBH128F42970EF,Lee Ritenour,Keep It Alive,1982,82.733,-14.199,10,1,4,291.83955
TRAFHHN128F9317216,The Fever,Bye Bye Betty Blue,2006,84.461,-4.533,7,0,4,194.45506
TRAFHJI128F9302CFF,KRS-One,Getaway,2008,109.072,-5.73,1,1,5,187.24526
TRAFHRS128F14599C0,Semisonic,Secret Smile,1998,99.059,-9.429,1,1,4,280.00608
TRAFHWP128F9333343,Carlos Vives,Si Es Que Te Vas,2000,130.513,-8.285,0,1,3,262.24281
TRAFIBB128F4242351,Information Society,Hack 1/Charlie X,1990,120.583,-11.331,1,0,4,211.9571
TRAFIHK12903CBDFF1,The Pineapple Thief,Boxing Day,2006,160.052,-11.104,4,0,3,233.66485
TRAFIPS128F428AF8E,Toots Thielemans,Le Temps Des Cerises,1998,63.334,-19.736,7,1,5,109.16526
TRAFIQB128F423DCBA,Tad,Stumblin' Man (Album),1991,157.532,-12.067,2,1,4,215.43138
TRAFITO12903D0D16A,Susana Seivane,Mazurcas das Rías Baixas,2010,150.782,-14.467,0,1,5,294.05995
TRAFJIW128E078E1DE,Black Eyed Peas / Les Nubians / Mos Def,On My Own,2000,94.993,-6.618,6,1,4,235.10159
TRAFJUG128F92C77B1,Leigh Jones,Have It Your Way,2008,172.35,-9.027,8,0,3,279.74485
TRAFJUT128F42358BC,Between The Buried And Me,Foam Born (A) The Backtrack (Album Version),2007,120.663,-8.06,10,0,4,133.82485
TRAFJUW128F427A988,Tania Maria,Vem Pr'a Roda,2000,176.349,-10.96,5,1,4,267.67628
TRAFJVH128F42BC25E,DJ Quik,Pitch In OnA Party,2000,106.435,-6.57,6,0,4,247.562
TRAFJXD128F931D0C4,Micachu,Just In Case,2008,117.368,-8.107,2,1,4,166.42567
TRAFJYB128F9311212,Static-X,Love Dump (Clean Album Version),1999,130.098,-7.295,10,0,1,259.63057
TRAFKDG12903CAB85C,Webb Wilder,Too Cool for Love,2009,116.992,-7.077,5,1,4,277.10649
TRAFKFP128F93366A1,Atman,Dancing With the Goddess (ttt rmx),2007,90.055,-9.109,5,0,1,264.25424
TRAFKHA12903CF0E89,Shakedown,At Night,2001,123.994,-6.042,3,0,4,437.9424
TRAFKLJ128F9331BE6,Leonid Rudenko,Summerfish,2006,127.981,-5.299,6,1,4,395.28444
TRAFKRE128F932002B,All Time Low,Umbrella,2008,87.953,-8.901,1,1,4,227.70893
TRAFKRN128F4215CC8,James Last,Summer Rain,1998,84.001,-10.242,0,1,1,227.94404
TRAFKSA128F930F4FA,5th Ward Boyz,Undercover Gangstas,1993,179.831,-8.15,1,0,4,246.07302
TRAFLAR128F427FE8D,Spliff,S.O.S.,1988,110.598,-15.893,8,1,4,225.74975
TRAFLFY128F92C637A,Rachel Portman,Bridget,2008,86.463,-22.272,4,0,4,199.05261
TRAFLGM128F9358F47,Miossec,Nos plus belles années,2009,109.847,-11.556,2,0,4,175.72526
TRAFLZY128F148959F,My Chemical Romance,House Of Wolves (Album Version),2006,127.15,-2.895,4,0,4,184.00608
TRAFMDA128F4224347,Sleepy John Estes,Street Car Blues,1930,158.767,-18.338,0,1,1,196.88444
TRAFMHY128F92FDDBF,Del Tha Funkee Homosapien,Ya Lil' Crumbsnatchers (LP Version),1991,108.445,-9.505,8,1,4,90.90567
TRAFMIA128F92E2B2B,Alice Cooper,This House Is Haunted,2003,130.325,-12.26,1,0,1,210.54649
TRAFMME128F932B4D5,Aiden,Killing Machine,2009,207.974,-4.459,2,0,4,140.40771
TRAFMNM128F4251008,Cal Tjader,Manuel's Mambo,1956,176.279,-23.549,0,1,4,197.22404
TRAFMPX128F4246C49,Ill Nino,All I Ask For (Album Version),2005,91.011,-3.67,8,1,4,219.81995
TRAFNEI128F1458CAA,Brand X,Hate Zone,1977,201.006,-13.358,9,1,4,281.52118
TRAFNJM128F933D6DB,Intars Busulis,Probka (Latvia),2009,142.895,-2.713,7,0,4,183.58812
TRAFOKY128F4276D91,Dead Prez,Assassination,2000,170.081,-6.72,6,1,5,120.86812
TRAFOKY128F92ED751,David Cook,I Did it for You,2008,82.282,-3.8,9,1,4,229.45914
TRAFOTS128F42255A6,La Portuaria,Down On The Corner,2005,99.901,-6.611,4,1,4,155.03628
TRAFPAY128F146B23B,Liars,A Visit From Drum,2006,126.46,-8.977,11,0,4,259.05587
TRAFPDD128F92FBBA6,Tom Barabas,More Than Words,1992,138.83,-22.645,7,1,1,276.79302
TRAFPFW128F423B0A6,Modeselektor,We Do It Too,2002,94.005,-6.965,1,1,4,385.2273
TRAFPLF12903CD8AE1,Gabriel Yared,La clé parfumée,2006,79.685,-23.155,6,0,4,53.31546
TRAFPQG128E07870D6,Gustavo A. Santaolalla,La Vuelta,1998,159.502,-15.45,4,0,3,186.5922
TRAFQEF128F93561A7,Afrob feat. Sarah,Gief Konjunkturpaket VI,2009,180.327,-5.319,2,1,1,258.19383
TRAFQFD128F9343706,Diesel Boy,Pocket Full Of Stars,2001,181.748,-3.478,2,1,1,152.65914
TRAFQFM128E078EC97,Eminem,The Way I Am,2000,174.69,-2.973,7,1,4,289.30567
TRAFQJK128F92F5EBE,Zeca Baleiro,Blues Do Elevador,2000,86.006,-12.008,9,0,5,237.97506
TRAFQJT12903CF4891,Ol' Dirty Bastard,Hippa To Da Hoppa [Explicit Version],1995,96.22,-14.808,5,1,4,181.62893
TRAFQKX128F9347448,The Lord Weird Slough Feg,Beast In the Broch,2000,93.594,-9.104,10,1,3,106.60526
TRAFQMD128F92D4950,Six Brown Brothers,Battery Acid,1988,124.487,-11.401,4,1,4,257.95873
TRAFRBN128F93095F4,Pacha Massive,Just Want To See Ya,2009,140.025,-8.948,0,0,4,241.68444
TRAFRCH12903CEA22D,Gob,No Regrets,2001,133.986,-5.92,4,1,4,153.33832
TRAFRFF128F9345B75,Rupa & the April Fishes,C'est Moi,2009,165.971,-8.592,11,1,4,251.76771
TRAFRJH128E0781C5B,William Orbit,Love My Way,1987,98.823,-20.142,1,1,7,159.11138
TRAFRKR128F427D6E6,Vitamin C,About Last Night (LP Version),1999,96.989,-6.297,2,1,4,241.03138
TRAFRKU128F933CE16,The Black Crowes,Girl From A Pawnshop,1996,119.713,-8.087,7,1,4,404.58404
TRAFRLV128F4267ADF,Freddie King,Boogie Man,1973,135.951,-14.977,11,1,1,226.06322
TRAFRQY128F93186FB,Amoral,Perfection Design,2009,139.977,-3.394,0,1,4,238.94159
TRAFRTX128F93426B7,Steve Vai,Angel Food,2009,147.83,-12.338,4,1,1,383.29424
TRAFRVU128F42649A6,K's Choice,My Record Company,1995,161.456,-7.3,4,1,4,222.30159
TRAFRYJ128F92E638B,Nine Inch Nails,Memorabilia,1994,133.903,-6.962,10,0,3,441.96526
TRAFSAO128F92EFA4B,The Fabulous Thunderbirds,I Can't Quit You Baby (Live) [Never Released],2003,92.742,-9.573,0,1,7,342.20363
TRAFSAP128E0780ECF,Wang Chung,Dance Hall Days,1983,205.245,-12.455,0,1,4,234.762
TRAFSGJ12903CAA742,Tex Williams,Smoke! Smoke! Smoke! (That Cigarette),1947,142.398,-26.997,9,1,4,181.08036
TRAFSGL128F42ADA3E,Foo Fighters,Razor,2005,126.986,-16.372,2,1,1,287.99955
TRAFSIP128F9301AE9,Faithless,Six,2004,229.808,-10.596,5,0,4,142.52363
TRAFSQP128F424C04F,Gus Viseur,Le Bal Du P'tit Jardin,2005,206.454,-16.683,8,1,4,128.93995
TRAFTCT128F425A900,Rick Astley,Close To You,2005,86.971,-8.7,7,1,4,184.55465
TRAFTDN128F427C29D,Hot Chip,Hold On,2008,134.5,-6.36,7,1,4,381.17832
TRAFTFF128F930F77C,Lollipop Lust Kill,Bury You,2000,153.211,-5.145,10,0,7,265.61261
TRAFTJB128F931919E,Bill Douglas,Highland,1990,138.213,-13.214,5,1,4,201.9522
TRAFTMA128F933A3D7,Los Fabulosos Cadillacs,Matador,1993,193.575,-10.27,4,0,1,273.78893
TRAFTOE12903CF3F5E,Georges Brassens,Colombine,1956,59.983,-14.562,4,1,4,115.25179
TRAFTRY128F9329C26,Mudhoney,It Is Us,2006,152.457,-4.309,4,0,4,211.87873
TRAFTVR128F14775A1,Apache Indian,Badd Indian,1993,95.986,-9.722,8,0,4,273.18812
TRAFUGB128F92EDEDC,Kari Tapio,Rakkauden veteraani,2009,103.244,-8.419,5,1,4,224.7571
TRAFUKW12903CD802A,Mink DeVille,She's So Tough,1977,109.057,-13.589,9,0,4,166.03383
TRAFUOZ128EF35A549,John Frizzell,DEFCON 4,1996,176.756,-20.373,7,1,4,108.85179
TRAFUWI128F934C730,GWAR,Surf of Syn,1995,200.199,-7.51,8,1,4,261.79873
TRAFUWS128F9320678,Mongo Santamaria,Hush,1995,175.613,-11.257,5,0,1,366.70649
TRAFVDV128F42936BA,Ronnie Milsap,Wrong End Of The Rainbow,1982,69.704,-13.558,2,1,1,242.70322
TRAFVWT128F42B1656,Theodor Zox,What's in a number & Feed me lies remixes,2007,125.009,-11.005,10,0,4,353.17506
TRAFWCO12903CB146E,Erja Lyytinen,Soul Of A Man,2010,91.76,-13.411,7,1,4,111.80363
TRAFWEV128F428D391,Cake,Alpha Beta Parking Lot,1998,189.616,-8.522,2,1,4,210.07628
TRAFWGD128F422F352,Between The Buried And Me,Geek USA (Album Version),2006,126.773,-5.094,6,1,4,325.11955
TRAFWMO128F92E8216,Oldelaf et Monsieur D,La fête à la prison,2009,145.323,-7.817,2,1,4,296.93342
TRAFXCL128F92E7FFD,André Verchuren,Aviatic,1989,137.192,-10.061,7,1,1,170.1873
TRAFXHL128F148D175,Rickie Lee Jones,Love Is Gonna Bring Us Back Alive,1989,189.524,-19.544,7,1,4,291.57832
TRAFXMZ128F42AFC47,Otis Spann,Can't Do Me No Good,1997,86.296,-10.401,7,1,4,141.24363
TRAFXPQ128F425385C,Jerry Goldsmith,Main Title,1966,138.308,-23.815,1,1,4,169.1424
TRAFXYN128F148B3B4,Tesla,The Way It Is,1989,161.47,-10.478,7,1,4,390.66077
TRAFYAV128F42ACA8C,Bénabar,Tu Peux Compter Sur Moi,2005,134.552,-9.224,4,0,4,188.94322
TRAFYEG12903CB647E,Der Plan,Frisch Verliebt,1988,146.143,-13.01,7,1,3,163.63057
TRAFYGA128F425A92C,Eurythmics,Missionary Man,1986,124.973,-4.357,5,0,4,269.94893
TRAFYGO128F42727E7,Beyoncé,Be With You,2003,149.913,-6.259,5,0,4,260.20526
TRAFYNE128F422F3CB,A Perfect Murder,Within (Album Version),2007,146.013,-5.099,4,0,1,202.23955
TRAFYRA128F92FD549,Michael Stanley Band,Don't Stop The Music,1980,150.799,-9.71,9,1,4,218.40934
TRAFYRO128F42ACFC7,Talvin Singh,Traveller,1998,106.58,-10.587,10,0,1,350.4322
TRAFYUE12903CAFDF3,Curtis,Superstar Dog,1999,127.874,-11.009,11,0,4,456.51546
TRAFYVC128F4268F8B,Deep Forest,Madazulu,1997,133.392,-8.688,1,0,3,301.06077
TRAFYYU128F4229376,Every Time I Die,Depressionista,2007,95.611,-4.912,9,1,4,148.92363
TRAFZHK128F145E86B,Lifer,Boring,2001,104.587,-4.739,5,1,4,228.62322
TRAFZIM128F427D344,Bad Brains,Riot Squad (1991 Digital Remaster),1983,127.191,-10.19,5,0,1,119.71873
TRAFZKY128EF36588B,Diamond D,Intro,1997,146.852,-13.149,1,1,3,52.79302
TRAFZRL128F428E465,The White Stripes,Im Slowly Turning Into You,2007,131.279,-6.209,7,1,4,274.59873
TRAEABT128F931984D,Furry Lewis,Old Hobo,2003,146.569,-8.032,10,0,4,234.78812
TRAEAST128F42931B1,Klaus Badelt,After The Fire,2007,56.306,-27.369,7,0,1,116.1922
TRAEASY128F148247C,Charlotte Gainsbourg,Tel Que Tu Es,2006,119.683,-12.1,6,1,3,189.70077
TRAEATL128F42690A7,Aerosmith,Lord Of The Thighs,1974,108.662,-10.943,5,1,1,425.03791
TRAEAZV12903D0CBA6,Enter the Haggis,Skyswimmer,1999,85.399,-10.648,3,1,4,399.882
TRAEBLA128F423CBCA,T.O.K.,Hotta,2006,126.682,-5.977,1,1,3,190.71955
TRAEBOH128F9314977,Leo Gandelman,Bari Bossa,2007,157.95,-13.812,5,0,4,222.98077
TRAEBQO128F933C48A,Francis Lai,La valse du mariage,2003,88.967,-9.853,7,0,3,123.24526
TRAEBSY128E07873C0,Del Tha Funkee Homosapien,Mistadobalina,1991,99.566,-9.495,2,1,4,257.69751
TRAEBXE128F933B4F5,Rihanna,Good Girl Gone Bad,2007,128.077,-5.704,5,0,4,208.16934
TRAEBXS128F429933A,Britney Spears feat. Pharrell Williams,Boys,2001,106.919,-4.947,6,0,4,225.48853
TRAECBR128F429F8C0,Britney Spears,Everytime,2003,85.331,-3.738,0,0,3,206.81098
TRAECVW128E078884D,Rise Against,State Of The Union,2004,132.045,-3.619,10,0,3,139.17995
TRAECWE128F1498516,Lee Ritenour / Jeff Mironov,A Little Bit Of This And A Little Bit Of That,1976,157.582,-17.337,0,1,4,307.04281
TRAECWI128F4226133,Helmet,Your Head,1995,202.829,-11.448,7,1,4,200.75057
TRAEDYD128F425A868,K-OS,Clap Ur Handz,2004,104.783,-6.855,5,1,4,80.53506
TRAEEGO12903CF7D27,Chris Farlowe,Paint It Black,1966,146.913,-11.027,7,0,1,177.57995
TRAEELO128F425BD8F,Avril,The Matter With You (Part I_ Ii_ Iii),2000,86.589,-10.718,4,0,4,651.59791
TRAEEMP128F92F4B9C,Delbert McClinton,Lose Your Money,2000,221.858,-10.261,4,1,4,114.31138
TRAEFDB128E0783952,Rhian Benson,Say How I Feel,2004,117.973,-4.573,3,1,1,207.46404
TRAEFDK128F1473B92,The Impressions,This Is My Country,1968,103.088,-11.803,6,1,1,168.01914
TRAEFON128E078C6F8,MC5,Miss X (LP Version),1971,75.706,-8.392,0,1,4,307.722
TRAEFPN128F930BD07,Les Malpolis,Les Amours de Nathalie,1998,172.061,-9.76,7,1,7,246.69995
TRAEFYR128F4268253,Los Chunguitos,Por La Calle Abajo,2000,158.479,-8.07,10,0,4,164.12689
TRAEGBE128F4284973,OutKast,Happy Valentine's Day,2003,100.026,-4.018,7,1,4,323.10812
TRAEGJE128F42656F1,Otis Taylor,Round and Round,2001,217.289,-6.028,4,1,1,107.83302
TRAEGMO128F146D5F6,Righteous Brothers,See That Girl,1965,72.656,-10.288,0,1,3,190.14485
